,invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,tax_5%,total,payment,cogs,gross_margin_percentage,gross_income,rating,date_time
832,448-61-3783,A,Yangon,Normal,Female,Electronic Accessories,90.02,8,36.008,756.17,Credit Card,720.16,4.761904762,36.008,4.5,2019-03-21 16:08:00
833,761-49-0439,B,Mandalay,Member,Female,Electronic Accessories,12.1,8,4.84,101.64,Ewallet,96.8,4.761904762,4.84,8.6,2019-01-19 10:17:00
834,490-95-0021,B,Mandalay,Member,Female,Food And Beverages,33.21,10,16.605,348.7,Ewallet,332.1,4.761904762,16.605,6.0,2019-01-08 14:25:00
835,115-38-7388,C,Naypyitaw,Member,Female,Fashion Accessories,10.18,8,4.072,85.51,Credit Card,81.44,4.761904762,4.072,9.5,2019-03-30 12:51:00
836,311-13-6971,B,Mandalay,Member,Male,Sports And Travel,31.99,10,15.995,335.9,Credit Card,319.9,4.761904762,15.995,9.9,2019-02-20 15:18:00
837,291-55-6563,A,Yangon,Member,Female,Home And Lifestyle,34.42,6,10.326,216.85,Ewallet,206.52,4.761904762,10.326,7.5,2019-03-30 12:45:00
838,548-48-3156,A,Yangon,Member,Female,Food And Beverages,83.34,2,8.334,175.01,Cash,166.68,4.761904762,8.334,7.6,2019-03-19 13:37:00
839,460-93-5834,A,Yangon,Normal,Male,Sports And Travel,45.58,7,15.953,335.01,Cash,319.06,4.761904762,15.953,5.0,2019-01-13 10:03:00
840,325-89-4209,A,Yangon,Member,Male,Food And Beverages,87.9,1,4.395,92.3,Ewallet,87.9,4.761904762,4.395,6.7,2019-02-05 19:42:00
841,884-80-6021,A,Yangon,Member,Female,Electronic Accessories,73.47,10,36.735,771.44,Ewallet,734.7,4.761904762,36.735,9.5,2019-03-23 13:14:00
842,137-74-8729,C,Naypyitaw,Normal,Female,Fashion Accessories,12.19,8,4.876,102.4,Ewallet,97.52,4.761904762,4.876,6.8,2019-03-13 12:47:00
843,880-46-5796,A,Yangon,Member,Male,Sports And Travel,76.92,10,38.46,807.66,Ewallet,769.2,4.761904762,38.46,5.6,2019-03-17 19:53:00
844,389-70-2397,C,Naypyitaw,Normal,Female,Health And Beauty,83.66,5,20.915,439.22,Cash,418.3,4.761904762,20.915,7.2,2019-02-21 10:26:00
845,114-35-5271,B,Mandalay,Normal,Female,Electronic Accessories,57.91,8,23.164,486.44,Cash,463.28,4.761904762,23.164,8.1,2019-02-07 15:06:00
846,607-76-6216,C,Naypyitaw,Member,Female,Fashion Accessories,92.49,5,23.1225,485.57,Credit Card,462.45,4.761904762,23.1225,8.6,2019-03-02 16:35:00
847,715-20-1673,B,Mandalay,Normal,Male,Electronic Accessories,28.38,5,7.095,149.0,Cash,141.9,4.761904762,7.095,9.4,2019-03-06 20:57:00
848,811-35-1094,B,Mandalay,Unknown,Unknown,Miscellaneous,50.45,6,15.135,235.45,Unknown,302.7,4.761904762,15.135,6.9,2019-02-06 15:16:00
849,781-84-8059,C,Naypyitaw,Normal,Male,Fashion Accessories,60.74,7,21.259,446.44,Ewallet,425.18,4.761904762,21.259,5.0,2019-01-18 16:23:00
850,409-49-6995,C,Naypyitaw,Member,Female,Food And Beverages,47.27,6,14.181,297.8,Cash,283.62,4.761904762,14.181,8.8,2019-02-05 10:17:00
851,725-54-0677,C,Naypyitaw,Member,Male,Health And Beauty,85.6,7,29.96,629.16,Cash,599.2,4.761904762,29.96,5.3,2019-03-02 13:50:00
852,146-09-5432,A,Yangon,Member,Male,Food And Beverages,35.04,9,15.768,331.13,Ewallet,315.36,4.761904762,15.768,4.6,2019-02-09 19:17:00
853,377-79-7592,C,Naypyitaw,Member,Female,Electronic Accessories,44.84,9,20.178,423.74,Credit Card,403.56,4.761904762,20.178,7.5,2019-01-14 14:00:00
854,509-10-0516,B,Mandalay,Normal,Male,Home And Lifestyle,45.97,4,9.194,193.07,Ewallet,183.88,4.761904762,9.194,5.1,2019-02-09 12:02:00
855,595-94-9924,A,Yangon,Unknown,Unknown,Miscellaneous,27.73,5,6.9325,235.45,Unknown,138.65,4.761904762,6.9325,6.9,2019-03-26 20:21:00
856,865-41-9075,A,Yangon,Normal,Male,Food And Beverages,11.53,7,4.0355,84.75,Cash,80.71,4.761904762,4.0355,8.1,2019-01-28 17:35:00
857,545-07-8534,C,Naypyitaw,Normal,Female,Health And Beauty,58.32,2,5.832,122.47,Ewallet,116.64,4.761904762,5.832,6.0,2019-02-14 12:42:00
858,118-62-1812,C,Naypyitaw,Member,Female,Home And Lifestyle,78.38,4,15.676,329.2,Cash,313.52,4.761904762,15.676,7.9,2019-03-24 17:56:00
859,851-98-3555,B,Mandalay,Normal,Female,Health And Beauty,82.88,5,20.72,435.12,Credit Card,414.4,4.761904762,20.72,6.6,2019-03-24 14:08:00
860,186-71-5196,A,Yangon,Member,Female,Food And Beverages,79.54,2,7.954,167.03,Ewallet,159.08,4.761904762,7.954,6.2,2019-03-27 16:30:00
861,624-01-8356,B,Mandalay,Normal,Female,Home And Lifestyle,49.01,10,24.505,514.6,Credit Card,490.1,4.761904762,24.505,4.2,2019-01-27 10:44:00
862,313-66-9943,B,Mandalay,Member,Female,Food And Beverages,29.15,3,4.3725,91.82,Credit Card,87.45,4.761904762,4.3725,7.3,2019-03-27 20:29:00
863,151-27-8496,C,Naypyitaw,Normal,Female,Electronic Accessories,56.13,4,11.226,235.75,Ewallet,224.52,4.761904762,11.226,8.6,2019-01-19 11:43:00
864,453-33-6436,A,Yangon,Normal,Female,Home And Lifestyle,93.12,8,37.248,782.21,Cash,744.96,4.761904762,37.248,6.8,2019-02-07 10:09:00
865,522-57-8364,A,Yangon,Member,Male,Fashion Accessories,51.34,8,20.536,431.26,Ewallet,410.72,4.761904762,20.536,7.6,2019-01-31 10:00:00
866,459-45-2396,A,Yangon,Member,Female,Food And Beverages,99.6,3,14.94,313.74,Cash,298.8,4.761904762,14.94,5.8,2019-02-25 18:45:00
867,717-96-4189,C,Naypyitaw,Normal,Female,Electronic Accessories,35.49,6,10.647,223.59,Cash,212.94,4.761904762,10.647,4.1,2019-02-02 12:40:00
868,722-13-2115,C,Naypyitaw,Member,Male,Sports And Travel,42.85,1,2.1425,44.99,Credit Card,42.85,4.761904762,2.1425,9.3,2019-03-14 15:36:00
869,749-81-8133,A,Yangon,Normal,Female,Fashion Accessories,94.67,4,18.934,397.61,Cash,378.68,4.761904762,18.934,6.8,2019-03-11 12:04:00
870,777-67-2495,B,Mandalay,Normal,Male,Home And Lifestyle,68.97,3,10.3455,217.26,Ewallet,206.91,4.761904762,10.3455,8.7,2019-02-22 11:26:00
871,636-98-3364,B,Mandalay,Member,Female,Electronic Accessories,26.26,3,3.939,82.72,Ewallet,78.78,4.761904762,3.939,6.3,2019-03-02 12:36:00
872,246-55-6923,C,Naypyitaw,Member,Female,Home And Lifestyle,35.79,9,16.1055,338.22,Credit Card,322.11,4.761904762,16.1055,5.1,2019-03-10 15:06:00
873,181-82-6255,B,Mandalay,Normal,Female,Home And Lifestyle,16.37,6,4.911,103.13,Cash,98.22,4.761904762,4.911,7.0,2019-02-08 10:58:00
874,838-02-1821,C,Naypyitaw,Member,Female,Home And Lifestyle,12.73,2,1.273,26.73,Credit Card,25.46,4.761904762,1.273,5.2,2019-02-22 12:10:00
875,887-42-0517,C,Naypyitaw,Normal,Female,Sports And Travel,83.14,7,29.099,611.08,Credit Card,581.98,4.761904762,29.099,6.6,2019-01-10 10:31:00
876,457-12-0244,C,Naypyitaw,Unknown,Unknown,Miscellaneous,35.22,6,10.566,235.45,Unknown,211.32,4.761904762,10.566,6.9,2019-03-14 13:49:00
877,226-34-0034,B,Mandalay,Normal,Female,Electronic Accessories,13.78,4,2.756,57.88,Ewallet,55.12,4.761904762,2.756,9.0,2019-01-10 11:10:00
878,321-49-7382,B,Mandalay,Member,Male,Sports And Travel,88.31,1,4.4155,92.73,Credit Card,88.31,4.761904762,4.4155,5.2,2019-02-15 17:38:00
879,397-25-8725,A,Yangon,Member,Female,Health And Beauty,39.62,9,17.829,374.41,Credit Card,356.58,4.761904762,17.829,6.8,2019-01-13 17:54:00
880,825-94-5922,B,Mandalay,Normal,Male,Sports And Travel,25.31,2,2.531,53.15,Ewallet,50.62,4.761904762,2.531,7.2,2019-03-02 19:26:00
881,641-62-7288,B,Mandalay,Normal,Male,Home And Lifestyle,99.92,6,29.976,629.5,Ewallet,599.52,4.761904762,29.976,7.1,2019-03-24 13:33:00
882,756-93-1854,C,Naypyitaw,Unknown,Unknown,Miscellaneous,83.35,2,8.335,235.45,Unknown,166.7,4.761904762,8.335,6.9,2019-02-02 14:05:00
883,243-55-8457,A,Yangon,Normal,Female,Food And Beverages,74.44,10,37.22,781.62,Ewallet,744.4,4.761904762,37.22,5.1,2019-02-27 11:40:00
884,458-10-8612,C,Naypyitaw,Normal,Male,Health And Beauty,64.08,7,22.428,470.99,Ewallet,448.56,4.761904762,22.428,7.6,2019-01-20 12:27:00
885,501-61-1753,B,Mandalay,Normal,Female,Home And Lifestyle,63.15,6,18.945,397.84,Ewallet,378.9,4.761904762,18.945,9.8,2019-01-03 20:24:00
886,235-06-8510,C,Naypyitaw,Member,Male,Home And Lifestyle,85.72,3,12.858,270.02,Ewallet,257.16,4.761904762,12.858,5.1,2019-01-24 20:59:00
887,433-08-7822,C,Naypyitaw,Normal,Female,Health And Beauty,78.89,7,27.6115,579.84,Ewallet,552.23,4.761904762,27.6115,7.5,2019-01-05 19:48:00
888,361-85-2571,A,Yangon,Normal,Female,Sports And Travel,89.48,5,22.37,469.77,Cash,447.4,4.761904762,22.37,7.4,2019-03-30 10:18:00
889,131-70-8179,A,Yangon,Member,Female,Health And Beauty,92.09,3,13.8135,290.08,Cash,276.27,4.761904762,13.8135,4.2,2019-02-17 16:27:00
890,500-02-2261,C,Naypyitaw,Normal,Female,Food And Beverages,57.29,6,17.187,360.93,Ewallet,343.74,4.761904762,17.187,5.9,2019-03-21 17:04:00
891,720-72-2436,A,Yangon,Normal,Male,Food And Beverages,66.52,4,13.304,279.38,Ewallet,266.08,4.761904762,13.304,6.9,2019-03-02 18:14:00
892,809-69-9497,A,Yangon,Normal,Female,Home And Lifestyle,45.68,10,22.84,479.64,Ewallet,456.8,4.761904762,22.84,5.7,2019-01-19 19:30:00
893,449-16-6770,A,Yangon,Normal,Male,Health And Beauty,50.79,5,12.6975,266.65,Credit Card,253.95,4.761904762,12.6975,5.3,2019-02-19 14:53:00
894,333-23-2632,A,Yangon,Member,Male,Health And Beauty,10.08,7,3.528,74.09,Cash,70.56,4.761904762,3.528,4.2,2019-03-28 20:14:00
895,489-82-1237,A,Yangon,Normal,Female,Electronic Accessories,93.88,7,32.858,690.02,Credit Card,657.16,4.761904762,32.858,7.3,2019-01-05 11:51:00
896,859-97-6048,C,Naypyitaw,Member,Male,Electronic Accessories,84.25,2,8.425,176.92,Credit Card,168.5,4.761904762,8.425,5.3,2019-03-26 14:13:00
897,676-10-2200,B,Mandalay,Member,Male,Fashion Accessories,53.78,1,2.689,56.47,Ewallet,53.78,4.761904762,2.689,4.7,2019-02-03 20:13:00
898,373-88-1424,C,Naypyitaw,Member,Male,Home And Lifestyle,35.81,5,8.9525,188.0,Ewallet,179.05,4.761904762,8.9525,7.9,2019-02-06 18:44:00
899,365-16-4334,B,Mandalay,Normal,Female,Food And Beverages,26.43,8,10.572,222.01,Ewallet,211.44,4.761904762,10.572,8.9,2019-02-24 14:26:00
900,503-21-4385,B,Mandalay,Unknown,Unknown,Miscellaneous,39.91,3,5.9865,235.45,Unknown,119.73,4.761904762,5.9865,6.9,2019-02-21 12:40:00
901,305-89-2768,B,Mandalay,Member,Female,Home And Lifestyle,21.9,3,3.285,68.98,Ewallet,65.7,4.761904762,3.285,4.7,2019-01-09 18:43:00
902,574-80-1489,B,Mandalay,Member,Female,Food And Beverages,62.85,4,12.57,263.97,Ewallet,251.4,4.761904762,12.57,8.7,2019-02-25 13:22:00
903,784-08-0310,C,Naypyitaw,Member,Female,Food And Beverages,21.04,4,4.208,88.37,Cash,84.16,4.761904762,4.208,7.6,2019-01-13 13:58:00
904,200-40-6154,B,Mandalay,Member,Male,Home And Lifestyle,65.91,6,19.773,415.23,Cash,395.46,4.761904762,19.773,5.7,2019-02-09 11:45:00
905,846-10-0341,A,Yangon,Normal,Female,Fashion Accessories,42.57,7,14.8995,312.89,Cash,297.99,4.761904762,14.8995,6.8,2019-01-06 11:51:00
906,577-34-7579,C,Naypyitaw,Member,Male,Food And Beverages,50.49,9,22.7205,477.13,Cash,454.41,4.761904762,22.7205,5.4,2019-01-10 17:16:00
907,430-02-3888,B,Mandalay,Normal,Male,Electronic Accessories,46.02,6,13.806,289.93,Cash,276.12,4.761904762,13.806,7.1,2019-02-07 15:55:00
908,867-47-1948,C,Naypyitaw,Normal,Female,Home And Lifestyle,15.8,10,7.9,165.9,Cash,158.0,4.761904762,7.9,7.8,2019-01-09 12:07:00
909,256-58-3609,C,Naypyitaw,Member,Male,Fashion Accessories,91.98,1,4.599,96.58,Cash,91.98,4.761904762,4.599,9.8,2019-03-18 15:29:00
910,324-92-3863,A,Yangon,Member,Male,Electronic Accessories,20.89,2,2.089,43.87,Cash,41.78,4.761904762,2.089,9.8,2019-02-05 18:45:00
911,593-08-5916,A,Yangon,Normal,Female,Fashion Accessories,15.5,1,0.775,16.27,Credit Card,15.5,4.761904762,0.775,7.4,2019-03-19 15:23:00
912,364-34-2972,C,Naypyitaw,Member,Male,Electronic Accessories,96.82,3,14.523,304.98,Cash,290.46,4.761904762,14.523,6.7,2019-03-30 20:37:00
913,794-42-3736,B,Mandalay,Normal,Male,Food And Beverages,33.33,2,3.333,69.99,Credit Card,66.66,4.761904762,3.333,6.4,2019-01-26 14:41:00
914,172-42-8274,B,Mandalay,Normal,Female,Electronic Accessories,38.27,2,3.827,80.37,Credit Card,76.54,4.761904762,3.827,5.8,2019-03-02 18:18:00
915,558-60-5016,A,Yangon,Normal,Female,Home And Lifestyle,33.3,9,14.985,314.68,Ewallet,299.7,4.761904762,14.985,7.2,2019-03-04 15:27:00
916,195-06-0432,A,Yangon,Member,Male,Home And Lifestyle,81.01,3,12.1515,255.18,Credit Card,243.03,4.761904762,12.1515,9.3,2019-01-13 12:55:00
917,605-03-2706,A,Yangon,Normal,Female,Health And Beauty,15.8,3,2.37,49.77,Cash,47.4,4.761904762,2.37,9.5,2019-03-25 18:02:00
918,214-30-2776,B,Mandalay,Member,Female,Electronic Accessories,34.49,5,8.6225,181.07,Credit Card,172.45,4.761904762,8.6225,9.0,2019-03-11 19:44:00
919,448-34-8700,B,Mandalay,Member,Male,Home And Lifestyle,36.91,7,12.9185,271.29,Ewallet,258.37,4.761904762,12.9185,6.7,2019-02-10 13:51:00
920,452-04-8808,B,Mandalay,Normal,Male,Electronic Accessories,87.08,7,30.478,640.04,Cash,609.56,4.761904762,30.478,5.5,2019-01-26 15:17:00
921,531-56-4728,A,Yangon,Normal,Male,Home And Lifestyle,80.08,3,12.012,252.25,Cash,240.24,4.761904762,12.012,5.4,2019-02-11 15:29:00
922,744-82-9138,C,Naypyitaw,Normal,Male,Fashion Accessories,86.13,2,8.613,180.87,Cash,172.26,4.761904762,8.613,8.2,2019-02-07 17:59:00
923,883-69-1285,B,Mandalay,Unknown,Unknown,Miscellaneous,49.92,2,4.992,235.45,Unknown,99.84,4.761904762,4.992,6.9,2019-03-06 11:55:00
924,221-25-5073,A,Yangon,Normal,Female,Food And Beverages,74.66,4,14.932,313.57,Cash,298.64,4.761904762,14.932,8.5,2019-03-04 10:39:00
925,518-71-6847,B,Mandalay,Member,Male,Food And Beverages,26.6,6,7.98,167.58,Ewallet,159.6,4.761904762,7.98,4.9,2019-02-26 15:10:00
926,156-20-0370,B,Mandalay,Normal,Female,Electronic Accessories,25.45,1,1.2725,26.72,Credit Card,25.45,4.761904762,1.2725,5.1,2019-03-10 18:10:00
927,151-33-7434,B,Mandalay,Unknown,Unknown,Miscellaneous,67.77,1,3.3885,235.45,Unknown,67.77,4.761904762,3.3885,6.9,2019-02-04 20:43:00
928,728-47-9078,C,Naypyitaw,Member,Male,Food And Beverages,59.59,4,11.918,250.28,Cash,238.36,4.761904762,11.918,9.8,2019-01-19 12:46:00
929,809-46-1866,A,Yangon,Normal,Male,Health And Beauty,58.15,4,11.63,244.23,Cash,232.6,4.761904762,11.63,8.4,2019-01-23 17:44:00
930,148-41-7930,C,Naypyitaw,Normal,Male,Health And Beauty,99.96,7,34.986,734.71,Cash,699.72,4.761904762,34.986,6.1,2019-01-23 10:33:00
931,189-40-5216,C,Naypyitaw,Normal,Male,Electronic Accessories,96.37,7,33.7295,708.32,Cash,674.59,4.761904762,33.7295,6.0,2019-01-09 11:40:00
932,374-38-5555,B,Mandalay,Normal,Female,Fashion Accessories,63.71,5,15.9275,334.48,Ewallet,318.55,4.761904762,15.9275,8.5,2019-02-07 19:30:00
933,764-44-8999,B,Mandalay,Normal,Female,Health And Beauty,14.76,2,1.476,31.0,Ewallet,29.52,4.761904762,1.476,4.3,2019-02-18 14:42:00
934,552-44-5977,B,Mandalay,Member,Male,Health And Beauty,62.0,8,24.8,520.8,Credit Card,496.0,4.761904762,24.8,6.2,2019-01-03 19:08:00
935,430-53-4718,B,Mandalay,Member,Male,Health And Beauty,75.37,8,30.148,633.11,Credit Card,602.96,4.761904762,30.148,8.4,2019-01-28 15:46:00
936,886-18-2897,A,Yangon,Normal,Female,Food And Beverages,56.56,5,14.14,296.94,Credit Card,282.8,4.761904762,14.14,4.5,2019-03-22 19:06:00
937,602-16-6955,B,Mandalay,Normal,Female,Sports And Travel,76.6,10,38.3,804.3,Ewallet,766.0,4.761904762,38.3,6.0,2019-01-24 18:10:00
938,745-74-0715,A,Yangon,Normal,Male,Electronic Accessories,58.03,2,5.803,121.86,Ewallet,116.06,4.761904762,5.803,8.8,2019-03-10 20:46:00
939,690-01-6631,B,Mandalay,Normal,Male,Fashion Accessories,17.49,10,8.745,183.64,Ewallet,174.9,4.761904762,8.745,6.6,2019-02-22 18:35:00
940,652-49-6720,C,Naypyitaw,Member,Female,Electronic Accessories,60.95,1,3.0475,64.0,Ewallet,60.95,4.761904762,3.0475,5.9,2019-02-18 11:40:00
941,233-67-5758,C,Naypyitaw,Normal,Male,Health And Beauty,40.35,1,2.0175,42.37,Ewallet,40.35,4.761904762,2.0175,6.2,2019-01-29 13:46:00
942,727-02-1313,A,Yangon,Member,Male,Food And Beverages,31.84,1,1.592,33.43,Cash,31.84,4.761904762,1.592,7.7,2019-02-09 13:22:00
943,347-56-2442,A,Yangon,Normal,Male,Home And Lifestyle,65.82,1,3.291,69.11,Cash,65.82,4.761904762,3.291,4.1,2019-02-22 15:33:00
944,849-09-3807,A,Yangon,Member,Female,Fashion Accessories,88.34,7,30.919,649.3,Cash,618.38,4.761904762,30.919,6.6,2019-02-18 13:28:00
