invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,tax_5%,total,payment,cogs,gross_margin_percentage,gross_income,rating,date_time
151-27-8496,C,Naypyitaw,Normal,Female,Electronic Accessories,56.13,4,11.226,235.746,Ewallet,224.52,4.761904762,11.226,8.6,2019-01-19 11:43:00
453-33-6436,A,Yangon,Normal,Female,Home And Lifestyle,93.12,8,37.248,782.208,Cash,744.96,4.761904762,37.248,6.8,2019-02-07 10:09:00
522-57-8364,A,Yangon,Member,Male,Fashion Accessories,51.34,8,20.536,431.256,Ewallet,410.72,4.761904762,20.536,7.6,2019-01-31 10:00:00
459-45-2396,A,Yangon,Member,Female,Food And Beverages,99.6,3,14.94,313.74,Cash,298.8,4.761904762,14.94,5.8,2019-02-25 18:45:00
717-96-4189,C,Naypyitaw,Normal,Female,Electronic Accessories,35.49,6,10.647,223.587,Cash,212.94,4.761904762,10.647,4.1,2019-02-02 12:40:00
722-13-2115,C,Naypyitaw,Member,Male,Sports And Travel,42.85,1,2.1425,44.9925,Credit Card,42.85,4.761904762,2.1425,9.3,2019-03-14 15:36:00
749-81-8133,A,Yangon,Normal,Female,Fashion Accessories,94.67,4,18.934,397.614,Cash,378.68,4.761904762,18.934,6.8,2019-03-11 12:04:00
777-67-2495,B,Mandalay,Normal,Male,Home And Lifestyle,68.97,3,10.3455,217.2555,Ewallet,206.91,4.761904762,10.3455,8.7,2019-02-22 11:26:00
636-98-3364,B,Mandalay,Member,Female,Electronic Accessories,26.26,3,3.939,82.719,Ewallet,78.78,4.761904762,3.939,6.3,2019-03-02 12:36:00
246-55-6923,C,Naypyitaw,Member,Female,Home And Lifestyle,35.79,9,16.1055,338.2155,Credit Card,322.11,4.761904762,16.1055,5.1,2019-03-10 15:06:00
181-82-6255,B,Mandalay,Normal,Female,Home And Lifestyle,16.37,6,4.911,103.131,Cash,98.22,4.761904762,4.911,7.0,2019-02-08 10:58:00
838-02-1821,C,Naypyitaw,Member,Female,Home And Lifestyle,12.73,2,1.273,26.733,Credit Card,25.46,4.761904762,1.273,5.2,2019-02-22 12:10:00
887-42-0517,C,Naypyitaw,Normal,Female,Sports And Travel,83.14,7,29.099,611.079,Credit Card,581.98,4.761904762,29.099,6.6,2019-01-10 10:31:00
457-12-0244,C,Naypyitaw,,,,35.22,6,10.566,,,211.32,4.761904762,10.566,,2019-03-14 13:49:00
226-34-0034,B,Mandalay,Normal,Female,Electronic Accessories,13.78,4,2.756,57.876,Ewallet,55.12,4.761904762,2.756,9.0,2019-01-10 11:10:00
321-49-7382,B,Mandalay,Member,Male,Sports And Travel,88.31,1,4.4155,92.7255,Credit Card,88.31,4.761904762,4.4155,5.2,2019-02-15 17:38:00
397-25-8725,A,Yangon,Member,Female,Health And Beauty,39.62,9,17.829,374.409,Credit Card,356.58,4.761904762,17.829,6.8,2019-01-13 17:54:00
825-94-5922,B,Mandalay,Normal,Male,Sports And Travel,25.31,2,2.531,53.151,Ewallet,50.62,4.761904762,2.531,7.2,2019-03-02 19:26:00
641-62-7288,B,Mandalay,Normal,Male,Home And Lifestyle,99.92,6,29.976,629.496,Ewallet,599.52,4.761904762,29.976,7.1,2019-03-24 13:33:00
756-93-1854,C,Naypyitaw,,,,83.35,2,8.335,,,166.7,4.761904762,8.335,,2019-02-02 14:05:00
243-55-8457,A,Yangon,Normal,Female,Food And Beverages,74.44,10,37.22,781.62,Ewallet,744.4,4.761904762,37.22,5.1,2019-02-27 11:40:00
458-10-8612,C,Naypyitaw,Normal,Male,Health And Beauty,64.08,7,22.428,470.988,Ewallet,448.56,4.761904762,22.428,7.6,2019-01-20 12:27:00
501-61-1753,B,Mandalay,Normal,Female,Home And Lifestyle,63.15,6,18.945,397.845,Ewallet,378.9,4.761904762,18.945,9.8,2019-01-03 20:24:00
235-06-8510,C,Naypyitaw,Member,Male,Home And Lifestyle,85.72,3,12.858,270.018,Ewallet,257.16,4.761904762,12.858,5.1,2019-01-24 20:59:00
433-08-7822,C,Naypyitaw,Normal,Female,Health And Beauty,78.89,7,27.6115,579.8415,Ewallet,552.23,4.761904762,27.6115,7.5,2019-01-05 19:48:00
361-85-2571,A,Yangon,Normal,Female,Sports And Travel,89.48,5,22.37,469.77,Cash,447.4,4.761904762,22.37,7.4,2019-03-30 10:18:00
131-70-8179,A,Yangon,Member,Female,Health And Beauty,92.09,3,13.8135,290.0835,Cash,276.27,4.761904762,13.8135,4.2,2019-02-17 16:27:00
500-02-2261,C,Naypyitaw,Normal,Female,Food And Beverages,57.29,6,17.187,360.927,Ewallet,343.74,4.761904762,17.187,5.9,2019-03-21 17:04:00
720-72-2436,A,Yangon,Normal,Male,Food And Beverages,66.52,4,13.304,279.384,Ewallet,266.08,4.761904762,13.304,6.9,2019-03-02 18:14:00
809-69-9497,A,Yangon,Normal,Female,Home And Lifestyle,45.68,10,22.84,479.64,Ewallet,456.8,4.761904762,22.84,5.7,2019-01-19 19:30:00
449-16-6770,A,Yangon,Normal,Male,Health And Beauty,50.79,5,12.6975,266.6475,Credit Card,253.95,4.761904762,12.6975,5.3,2019-02-19 14:53:00
333-23-2632,A,Yangon,Member,Male,Health And Beauty,10.08,7,3.528,74.088,Cash,70.56,4.761904762,3.528,4.2,2019-03-28 20:14:00
489-82-1237,A,Yangon,Normal,Female,Electronic Accessories,93.88,7,32.858,690.018,Credit Card,657.16,4.761904762,32.858,7.3,2019-01-05 11:51:00
859-97-6048,C,Naypyitaw,Member,Male,Electronic Accessories,84.25,2,8.425,176.925,Credit Card,168.5,4.761904762,8.425,5.3,2019-03-26 14:13:00
676-10-2200,B,Mandalay,Member,Male,Fashion Accessories,53.78,1,2.689,56.469,Ewallet,53.78,4.761904762,2.689,4.7,2019-02-03 20:13:00
373-88-1424,C,Naypyitaw,Member,Male,Home And Lifestyle,35.81,5,8.9525,188.0025,Ewallet,179.05,4.761904762,8.9525,7.9,2019-02-06 18:44:00
365-16-4334,B,Mandalay,Normal,Female,Food And Beverages,26.43,8,10.572,222.012,Ewallet,211.44,4.761904762,10.572,8.9,2019-02-24 14:26:00
503-21-4385,B,Mandalay,,,,39.91,3,5.9865,,,119.73,4.761904762,5.9865,,2019-02-21 12:40:00
305-89-2768,B,Mandalay,Member,Female,Home And Lifestyle,21.9,3,3.285,68.985,Ewallet,65.7,4.761904762,3.285,4.7,2019-01-09 18:43:00
574-80-1489,B,Mandalay,Member,Female,Food And Beverages,62.85,4,12.57,263.97,Ewallet,251.4,4.761904762,12.57,8.7,2019-02-25 13:22:00
784-08-0310,C,Naypyitaw,Member,Female,Food And Beverages,21.04,4,4.208,88.368,Cash,84.16,4.761904762,4.208,7.6,2019-01-13 13:58:00
200-40-6154,B,Mandalay,Member,Male,Home And Lifestyle,65.91,6,19.773,415.233,Cash,395.46,4.761904762,19.773,5.7,2019-02-09 11:45:00
846-10-0341,A,Yangon,Normal,Female,Fashion Accessories,42.57,7,14.8995,312.8895,Cash,297.99,4.761904762,14.8995,6.8,2019-01-06 11:51:00
577-34-7579,C,Naypyitaw,Member,Male,Food And Beverages,50.49,9,22.7205,477.1305,Cash,454.41,4.761904762,22.7205,5.4,2019-01-10 17:16:00
430-02-3888,B,Mandalay,Normal,Male,Electronic Accessories,46.02,6,13.806,289.926,Cash,276.12,4.761904762,13.806,7.1,2019-02-07 15:55:00
867-47-1948,C,Naypyitaw,Normal,Female,Home And Lifestyle,15.8,10,7.9,165.9,Cash,158.0,4.761904762,7.9,7.8,2019-01-09 12:07:00
256-58-3609,C,Naypyitaw,Member,Male,Fashion Accessories,91.98,1,4.599,96.579,Cash,91.98,4.761904762,4.599,9.8,2019-03-18 15:29:00
324-92-3863,A,Yangon,Member,Male,Electronic Accessories,20.89,2,2.089,43.869,Cash,41.78,4.761904762,2.089,9.8,2019-02-05 18:45:00
593-08-5916,A,Yangon,Normal,Female,Fashion Accessories,15.5,1,0.775,16.275,Credit Card,15.5,4.761904762,0.775,7.4,2019-03-19 15:23:00
364-34-2972,C,Naypyitaw,Member,Male,Electronic Accessories,96.82,3,14.523,304.983,Cash,290.46,4.761904762,14.523,6.7,2019-03-30 20:37:00
794-42-3736,B,Mandalay,Normal,Male,Food And Beverages,33.33,2,3.333,69.993,Credit Card,66.66,4.761904762,3.333,6.4,2019-01-26 14:41:00
172-42-8274,B,Mandalay,Normal,Female,Electronic Accessories,38.27,2,3.827,80.367,Credit Card,76.54,4.761904762,3.827,5.8,2019-03-02 18:18:00
558-60-5016,A,Yangon,Normal,Female,Home And Lifestyle,33.3,9,14.985,314.685,Ewallet,299.7,4.761904762,14.985,7.2,2019-03-04 15:27:00
195-06-0432,A,Yangon,Member,Male,Home And Lifestyle,81.01,3,12.1515,255.1815,Credit Card,243.03,4.761904762,12.1515,9.3,2019-01-13 12:55:00
605-03-2706,A,Yangon,Normal,Female,Health And Beauty,15.8,3,2.37,49.77,Cash,47.4,4.761904762,2.37,9.5,2019-03-25 18:02:00
214-30-2776,B,Mandalay,Member,Female,Electronic Accessories,34.49,5,8.6225,181.0725,Credit Card,172.45,4.761904762,8.6225,9.0,2019-03-11 19:44:00
448-34-8700,B,Mandalay,Member,Male,Home And Lifestyle,36.91,7,12.9185,271.2885,Ewallet,258.37,4.761904762,12.9185,6.7,2019-02-10 13:51:00
452-04-8808,B,Mandalay,Normal,Male,Electronic Accessories,87.08,7,30.478,640.038,Cash,609.56,4.761904762,30.478,5.5,2019-01-26 15:17:00
531-56-4728,A,Yangon,Normal,Male,Home And Lifestyle,80.08,3,12.012,252.252,Cash,240.24,4.761904762,12.012,5.4,2019-02-11 15:29:00
744-82-9138,C,Naypyitaw,Normal,Male,Fashion Accessories,86.13,2,8.613,180.873,Cash,172.26,4.761904762,8.613,8.2,2019-02-07 17:59:00
883-69-1285,B,Mandalay,,,,49.92,2,4.992,,,99.84,4.761904762,4.992,,2019-03-06 11:55:00
221-25-5073,A,Yangon,Normal,Female,Food And Beverages,74.66,4,14.932,313.572,Cash,298.64,4.761904762,14.932,8.5,2019-03-04 10:39:00
518-71-6847,B,Mandalay,Member,Male,Food And Beverages,26.6,6,7.98,167.58,Ewallet,159.6,4.761904762,7.98,4.9,2019-02-26 15:10:00
156-20-0370,B,Mandalay,Normal,Female,Electronic Accessories,25.45,1,1.2725,26.7225,Credit Card,25.45,4.761904762,1.2725,5.1,2019-03-10 18:10:00
151-33-7434,B,Mandalay,,,,67.77,1,3.3885,,,67.77,4.761904762,3.3885,,2019-02-04 20:43:00
728-47-9078,C,Naypyitaw,Member,Male,Food And Beverages,59.59,4,11.918,250.278,Cash,238.36,4.761904762,11.918,9.8,2019-01-19 12:46:00
809-46-1866,A,Yangon,Normal,Male,Health And Beauty,58.15,4,11.63,244.23,Cash,232.6,4.761904762,11.63,8.4,2019-01-23 17:44:00
148-41-7930,C,Naypyitaw,Normal,Male,Health And Beauty,99.96,7,34.986,734.706,Cash,699.72,4.761904762,34.986,6.1,2019-01-23 10:33:00
189-40-5216,C,Naypyitaw,Normal,Male,Electronic Accessories,96.37,7,33.7295,708.3195,Cash,674.59,4.761904762,33.7295,6.0,2019-01-09 11:40:00
374-38-5555,B,Mandalay,Normal,Female,Fashion Accessories,63.71,5,15.9275,334.4775,Ewallet,318.55,4.761904762,15.9275,8.5,2019-02-07 19:30:00
764-44-8999,B,Mandalay,Normal,Female,Health And Beauty,14.76,2,1.476,30.996,Ewallet,29.52,4.761904762,1.476,4.3,2019-02-18 14:42:00
552-44-5977,B,Mandalay,Member,Male,Health And Beauty,62.0,8,24.8,520.8,Credit Card,496.0,4.761904762,24.8,6.2,2019-01-03 19:08:00
430-53-4718,B,Mandalay,Member,Male,Health And Beauty,75.37,8,30.148,633.108,Credit Card,602.96,4.761904762,30.148,8.4,2019-01-28 15:46:00
886-18-2897,A,Yangon,Normal,Female,Food And Beverages,56.56,5,14.14,296.94,Credit Card,282.8,4.761904762,14.14,4.5,2019-03-22 19:06:00
602-16-6955,B,Mandalay,Normal,Female,Sports And Travel,76.6,10,38.3,804.3,Ewallet,766.0,4.761904762,38.3,6.0,2019-01-24 18:10:00
745-74-0715,A,Yangon,Normal,Male,Electronic Accessories,58.03,2,5.803,121.863,Ewallet,116.06,4.761904762,5.803,8.8,2019-03-10 20:46:00
690-01-6631,B,Mandalay,Normal,Male,Fashion Accessories,17.49,10,8.745,183.645,Ewallet,174.9,4.761904762,8.745,6.6,2019-02-22 18:35:00
652-49-6720,C,Naypyitaw,Member,Female,Electronic Accessories,60.95,1,3.0475,63.9975,Ewallet,60.95,4.761904762,3.0475,5.9,2019-02-18 11:40:00
233-67-5758,C,Naypyitaw,Normal,Male,Health And Beauty,40.35,1,2.0175,42.3675,Ewallet,40.35,4.761904762,2.0175,6.2,2019-01-29 13:46:00
727-02-1313,A,Yangon,Member,Male,Food And Beverages,31.84,1,1.592,33.432,Cash,31.84,4.761904762,1.592,7.7,2019-02-09 13:22:00
347-56-2442,A,Yangon,Normal,Male,Home And Lifestyle,65.82,1,3.291,69.111,Cash,65.82,4.761904762,3.291,4.1,2019-02-22 15:33:00
849-09-3807,A,Yangon,Member,Female,Fashion Accessories,88.34,7,30.919,649.299,Cash,618.38,4.761904762,30.919,6.6,2019-02-18 13:28:00
